,sig_e,sig_s,sig_u,sig_eps,rho,tau,r,seed,sp1.A,sp2.A,sp1.B,sp2.B,sp1.a0,sp2.a0,sp1.b0,sp2.b0,sp1.n0,sp2.n0,sp1.kar,sp2.kar,sp1.Gaa,sp2.Gaa,sp1.Gbb,sp2.Gbb,sp1.grow,sp2.grow,sp1.plast,sp2.plast,runid,sp1.a,sp2.a,sp1.b,sp2.b,sp1.n,sp2.n,sp1.z,sp2.z,sp1.astd,sp2.astd,sp1.bstd,sp2.bstd,sp1.nstd,sp2.nstd,sp1.zstd,sp2.zstd,dela,delb,delz,delastd,delzstd,delbstd
run_00000841,0.7071067811865476,25.369272752682527,1.7320508075688772,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,841,8.233768042182435,1.7662319578171344,0.0,0.0,58809.39229779026,58809.39229778952,8.233768042182504,1.7662319578171726,6.572520305780927e-14,3.863576125695545e-14,0.0,0.0,1.2223608791828156e-09,8.294591680169106e-10,3.552713678800501e-15,4.440892098500626e-16,6.467536084365327,0.0,6.467536084365327,8.881784197001252e-16,8.881784197001252e-16,0.0
run_00000842,0.7071067811865476,25.369272752682527,2.23606797749979,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,842,8.590136042519697,1.4098639574795353,0.0,0.0,52507.28674049668,52507.28674049584,8.59013604252003,1.4098639574795857,3.2862601528904634e-13,5.0182080713057076e-14,0.0,0.0,6.621121428906918e-10,1.3169483281672e-09,3.552713678800501e-15,2.220446049250313e-16,7.180272085040441,0.0,7.180272085040441,0.0,0.0,0.0
run_00000843,0.7071067811865476,25.369272752682527,2.6457513110645907,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,843,8.800004567513984,1.199995432486036,0.0,0.0,48475.756996457894,48475.75699645693,8.800004567513536,1.1999954324859916,4.476419235288631e-13,4.418687638008123e-14,0.0,0.0,1.6298145055770874e-09,5.966285243630409e-10,0.0,2.220446049250313e-16,7.600009135027548,0.0,7.600009135027548,3.552713678800501e-15,3.552713678800501e-15,0.0
run_00000844,0.7071067811865476,25.369272752682527,3.0,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,844,8.9122262985253,1.0877737014744047,0.0,0.0,45407.12595121147,45407.1259512102,8.912226298525011,1.0877737014744393,2.8954616482224083e-13,3.419486915845482e-14,0.0,0.0,1.4551915228366852e-11,1.2951204553246498e-09,1.7763568394002505e-15,4.440892098500626e-16,7.824452597050569,0.0,7.824452597050569,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00000845,0.7071067811865476,25.369272752682527,3.3166247903554,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,845,8.95054674519062,1.0494532548089037,0.0,0.0,42898.3291322349,42898.32913223346,8.950546745190422,1.0494532548089164,1.936228954946273e-13,1.2434497875801753e-14,0.0,0.0,1.3387762010097504e-09,5.602487362921238e-10,3.552713678800501e-15,2.220446049250313e-16,7.901093490381512,0.0,7.901093490381512,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00000846,0.7071067811865476,25.369272752682527,3.605551275463989,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,846,8.927975293070217,1.072024706929382,0.0,0.0,40773.577574178606,40773.57757417398,8.927975293069807,1.0720247069294169,4.1389114358025836e-13,3.4638958368304884e-14,0.0,0.0,4.2928149923682213e-10,7.712515071034431e-10,3.552713678800501e-15,2.220446049250313e-16,7.855950586140384,0.0,7.855950586140384,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00000847,0.7071067811865476,25.369272752682527,3.872983346207417,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,847,8.85180508616927,1.1481949138296872,0.0,0.0,38938.57382244361,38938.57382243839,8.851805086169353,1.1481949138297067,8.348877145181177e-14,1.9539925233402755e-14,0.0,0.0,6.766640581190586e-10,1.0550138540565968e-09,0.0,0.0,7.703610172339647,0.0,7.703610172339647,8.881784197001252e-16,8.881784197001252e-16,0.0
run_00000848,0.7071067811865476,25.369272752682527,4.123105625617661,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,848,8.72563701409865,1.2743629859002696,0.0,0.0,37335.13857223054,37335.13857222239,8.725637014098579,1.2743629859002754,7.283063041541027e-14,5.995204332975845e-15,0.0,0.0,1.0040821507573128e-09,2.9103830456733704e-10,1.7763568394002505e-15,2.220446049250313e-16,7.451274028198299,0.0,7.451274028198299,2.6645352591003757e-15,2.6645352591003757e-15,0.0
run_00000849,0.7071067811865476,25.369272752682527,4.358898943540674,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,849,8.5501092264911,1.449890773507528,0.0,0.0,35923.61708950162,35923.61708948976,8.550109226491026,1.4498907735075544,7.638334409421077e-14,2.5979218776228663e-14,0.0,0.0,6.83940015733242e-10,1.076841726899147e-09,1.7763568394002505e-15,4.440892098500626e-16,7.100218452983471,0.0,7.100218452983471,8.881784197001252e-16,8.881784197001252e-16,0.0
run_00000850,0.7071067811865476,25.369272752682527,4.58257569495584,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,850,8.322798027196901,1.6772019728009926,0.0,0.0,34674.957288557416,34674.95728854283,8.322798027197123,1.6772019728010643,2.220446049250313e-13,7.172040739078511e-14,0.0,0.0,7.130438461899757e-10,9.822542779147625e-10,0.0,0.0,6.64559605439606,0.0,6.64559605439606,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00000851,0.7071067811865476,25.369272752682527,4.795831523312719,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,851,8.037167629437581,1.9628323705605613,0.0,0.0,33566.728216370575,33566.72821634859,8.037167629437135,1.9628323705604807,4.4586556668946287e-13,8.060219158778636e-14,0.0,0.0,1.7389538697898388e-09,1.025910023599863e-09,0.0,0.0,6.074335258876656,0.0,6.074335258876656,8.881784197001252e-16,8.881784197001252e-16,0.0
run_00000852,0.7071067811865476,25.369272752682527,5.0,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,852,7.679622376610888,2.320377623388068,0.0,0.0,32580.939696961952,32580.93969695417,7.679622376611122,2.320377623388078,2.3447910280083306e-13,1.0658141036401503e-14,0.0,0.0,1.0368239600211382e-09,8.476490620523691e-10,8.881784197001252e-16,4.440892098500626e-16,5.3592447532230425,0.0,5.3592447532230425,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00000853,0.7071067811865476,25.369272752682527,5.196152422706632,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,853,7.220938876219243,2.7790611237807457,0.0,0.0,31702.760968482293,31702.76096848225,7.220938876219248,2.77906112378075,5.3594147963524884e-09,5.359410415513448e-09,0.0,0.0,6.1600971742170825e-06,6.1601491858106e-06,5.359414796350376e-09,5.3594104155116436e-09,4.441877752438499,0.0,4.441877752438499,1.071882523821513e-08,1.071882523821513e-08,0.0
run_00000854,0.7071067811865476,25.369272752682527,5.385164807134504,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,854,6.580537143575754,3.4194628564243033,0.0,0.0,30918.802169818566,30918.802169819442,6.580537143575745,3.4194628564242993,6.670603689006321e-05,6.670603689100499e-05,0.0,0.0,0.05212693797513802,0.052126937918696714,6.670603689006321e-05,6.670603689100488e-05,3.161074287151445,0.0,3.161074287151445,0.0001334120737810681,0.0001334120737810681,0.0
run_00000855,0.7071067811865476,25.369272752682527,5.5677643628300215,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,855,5.224529773959374,4.775470226040634,0.0,0.0,30255.113827739304,30255.113827739304,5.224529773959373,4.775470226040627,0.0003389193668338921,0.000338919366833892,0.0,0.0,0.035826897105506655,0.035826897105506655,0.00033891936683389185,0.00033891936683389185,0.4490595479187457,0.0,0.4490595479187457,0.0006778387336677837,0.0006778387336677837,0.0
run_00000856,0.7071067811865476,25.369272752682527,5.744562646538029,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,856,5.002734815714047,4.997265184285953,0.0,0.0,30214.58575828198,30214.58575828198,5.002734815714054,4.997265184285946,7.464051564892872e-05,7.464051564892872e-05,0.0,0.0,8.494577930800239e-05,8.494577930800239e-05,7.464051564892877e-05,7.464051564892877e-05,0.005469631428108263,0.0,0.005469631428108263,0.00014928103129785753,0.00014928103129785753,0.0
run_00000857,0.7071067811865476,25.369272752682527,5.916079783099616,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,857,5.00004987693678,4.99995012306322,0.0,0.0,30189.18311808713,30189.18311808713,5.000049876936791,4.999950123063209,2.5274077959436813e-06,2.5274077959436813e-06,0.0,0.0,4.627733982286371e-08,4.627733982286371e-08,2.5274077959436813e-06,2.5274077959436813e-06,9.975387358227449e-05,0.0,9.975387358227449e-05,5.0548155918873625e-06,5.0548155918873625e-06,0.0
run_00000858,0.7071067811865476,25.369272752682527,6.082762530298219,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,858,5.000001381015245,4.999998618984755,0.0,0.0,30166.510051631998,30166.510051631998,5.000001381015246,4.999998618984754,9.885168789991034e-08,9.885168789991034e-08,0.0,0.0,4.247281378061287e-10,4.247281378061287e-10,9.885168789991027e-08,9.885168789991027e-08,2.762030493041939e-06,0.0,2.762030493041939e-06,1.9770337579982054e-07,1.9770337579982054e-07,0.0
run_00000859,0.7071067811865476,25.369272752682527,6.244997998398398,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,859,5.000000054691483,4.999999945308517,0.0,0.0,30146.147909553423,30146.147909553423,5.000000054691491,4.999999945308509,4.942975931132882e-09,4.942975931132882e-09,0.0,0.0,4.911271389573812e-10,4.911271389573812e-10,4.942975931125735e-09,4.942975931125735e-09,1.0938298357255438e-07,0.0,1.0938298357255438e-07,9.885951862251429e-09,9.885951862251429e-09,0.0
run_00000860,0.7071067811865476,25.369272752682527,6.4031242374328485,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,860,5.000000002945138,4.999999997054862,0.0,0.0,30127.760504422626,30127.760504422626,5.000000002945138,4.999999997054862,3.1623081279778926e-10,3.1623081279778926e-10,0.0,0.0,9.022187441587448e-10,9.022187441587448e-10,3.1623081279778926e-10,3.1623081279778926e-10,5.890276344716747e-09,0.0,5.890276344716747e-09,6.324616255954725e-10,6.324616255954725e-10,0.0
run_00000861,0.7071067811865476,25.369272752682527,6.557438524302,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,861,5.0000000002068345,4.9999999997931655,0.0,0.0,30111.073845425708,30111.073845425708,5.000000000206841,4.999999999793159,2.5400556492089926e-11,2.5400556492089926e-11,0.0,0.0,9.458744898438454e-10,9.458744898438454e-10,2.540055583146799e-11,2.540055583146799e-11,4.136807141630511e-10,0.0,4.136807141630511e-10,5.080111165632915e-11,5.080111165632915e-11,0.0
run_00000862,0.7071067811865476,25.369272752682527,6.708203932499369,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,862,5.000000000018302,4.999999999981698,0.0,0.0,30095.86239012526,30095.86239012526,5.000000000018337,4.999999999981663,2.49704504558235e-12,2.49704504558235e-12,0.0,0.0,1.0477378964424133e-09,1.0477378964424133e-09,2.496790420893046e-12,2.496790420893046e-12,3.66749272272087e-11,0.0,3.66749272272087e-11,4.993580834811711e-12,4.993580834811711e-12,0.0
run_00000863,0.7071067811865476,25.369272752682527,6.855654600401044,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,863,5.000000000002022,4.999999999997978,0.0,0.0,30081.9387889223,30081.9387889223,5.000000000001968,4.999999999998032,3.200516979158582e-13,3.200516979158582e-13,0.0,0.0,7.203198038041592e-10,7.203198038041592e-10,3.154603977369439e-13,3.154603977369439e-13,3.936730214785063e-12,0.0,3.936730214785063e-12,6.30920712558947e-13,6.30920712558947e-13,0.0
run_00000864,0.7071067811865476,25.369272752682527,7.0,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,864,5.000000000001679,4.999999999998321,0.0,0.0,30069.146128855613,30069.146128855613,5.000000000001579,4.999999999998421,9.769962616701378e-14,9.769962616701378e-14,0.0,0.0,3.2378011383116245e-10,3.2378011383116245e-10,1.7763568394002505e-15,1.7763568394002505e-15,3.161915174132446e-12,0.0,3.161915174132446e-12,0.0,0.0,0.0
run_00000865,0.7071067811865476,25.369272752682527,7.14142842854285,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,865,5.000000000001667,4.999999999998333,0.0,0.0,30057.351993814234,30057.351993814234,5.00000000000148,4.99999999999852,1.865174681370263e-13,1.865174681370263e-13,0.0,0.0,6.220943760126829e-10,6.220943760126829e-10,8.881784197001252e-16,8.881784197001252e-16,2.9611868512802175e-12,0.0,2.9611868512802175e-12,0.0,0.0,0.0
run_00000866,0.7071067811865476,25.369272752682527,7.280109889280518,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,866,5.000000000001634,4.999999999998366,0.0,0.0,30046.443863535103,30046.443863535103,5.000000000001398,4.999999999998602,2.362554596402333e-13,2.362554596402333e-13,0.0,0.0,7.967173587530851e-10,7.967173587530851e-10,0.0,0.0,2.7959856652159942e-12,0.0,2.7959856652159942e-12,0.0,0.0,0.0
run_00000867,0.7071067811865476,25.369272752682527,7.416198487095663,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,867,5.000000000001258,4.999999999998742,0.0,0.0,30036.32551205852,30036.32551205852,5.0000000000013305,4.9999999999986695,7.194245199571014e-14,7.194245199571014e-14,0.0,0.0,1.1714291758835316e-09,1.1714291758835316e-09,8.881784197001252e-16,8.881784197001252e-16,2.659206188582175e-12,0.0,2.659206188582175e-12,0.0,0.0,0.0
run_00000868,0.7071067811865476,25.369272752682527,7.54983443527075,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,868,5.000000000001249,4.999999999998751,0.0,0.0,30026.914161204797,30026.914161204797,5.00000000000127,4.99999999999873,2.220446049250313e-14,2.220446049250313e-14,0.0,0.0,1.0877556633204222e-09,1.0877556633204222e-09,8.881784197001252e-16,8.881784197001252e-16,2.5419666371817584e-12,0.0,2.5419666371817584e-12,0.0,0.0,0.0
run_00000869,0.7071067811865476,25.369272752682527,7.681145747868608,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,869,5.000000000001223,4.999999999998777,0.0,0.0,30018.138210654382,30018.138210654382,5.000000000001221,4.999999999998779,1.7763568394002505e-15,1.7763568394002505e-15,0.0,0.0,5.857145879417658e-10,5.857145879417658e-10,0.0,0.0,2.4424906541753444e-12,0.0,2.4424906541753444e-12,0.0,0.0,0.0
run_00000870,0.7071067811865476,25.369272752682527,7.810249675906654,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,870,5.000000000001216,4.999999999998784,0.0,0.0,30009.935412794348,30009.935412794348,5.0000000000011795,4.9999999999988205,3.730349362740526e-14,3.730349362740526e-14,0.0,0.0,5.093170329928398e-11,5.093170329928398e-11,8.881784197001252e-16,8.881784197001252e-16,2.3572255258841324e-12,0.0,2.3572255258841324e-12,0.0,0.0,0.0
run_00000871,0.7071067811865476,25.369272752682527,7.937253933193772,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,871,5.000000000001214,4.999999999998786,0.0,0.0,30002.25139387001,30002.25139387001,5.0000000000011395,4.9999999999988605,7.37188088351104e-14,7.37188088351104e-14,0.0,0.0,1.0040821507573128e-09,1.0040821507573128e-09,8.881784197001252e-16,8.881784197001252e-16,2.2808421817899216e-12,0.0,2.2808421817899216e-12,0.0,0.0,0.0
run_00000872,0.7071067811865476,25.369272752682527,8.06225774829855,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,872,5.000000000001118,4.999999999998882,0.0,0.0,29995.038447164003,29995.038447164003,5.000000000001108,4.999999999998892,1.1546319456101628e-14,1.1546319456101628e-14,0.0,0.0,8.731149137020111e-11,8.731149137020111e-11,8.881784197001252e-16,8.881784197001252e-16,2.213340621892712e-12,0.0,2.213340621892712e-12,0.0,0.0,0.0
run_00000873,0.7071067811865476,25.369272752682527,8.18535277187245,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,873,5.000000000001111,4.999999999998889,0.0,0.0,29988.254541514732,29988.254541514732,5.000000000001078,4.999999999998922,3.375077994860476e-14,3.375077994860476e-14,0.0,0.0,4.838511813431978e-10,4.838511813431978e-10,8.881784197001252e-16,8.881784197001252e-16,2.154720846192504e-12,0.0,2.154720846192504e-12,0.0,0.0,0.0
run_00000874,0.7071067811865476,25.369272752682527,8.306623862918075,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,874,5.000000000001109,4.999999999998891,0.0,0.0,29981.862501680724,29981.862501680724,5.00000000000105,4.99999999999895,5.861977570020827e-14,5.861977570020827e-14,0.0,0.0,6.83940015733242e-10,6.83940015733242e-10,8.881784197001252e-16,8.881784197001252e-16,2.1014301410104963e-12,0.0,2.1014301410104963e-12,0.0,0.0,0.0
run_00000875,0.7071067811865476,25.369272752682527,8.426149773176359,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,875,5.0000000000011084,4.9999999999988916,0.0,0.0,29975.82932675083,29975.82932675083,5.000000000001025,4.999999999998975,8.171241461241152e-14,8.171241461241152e-14,0.0,0.0,1.1059455573558807e-09,1.1059455573558807e-09,1.7763568394002505e-15,1.7763568394002505e-15,2.0534685063466895e-12,0.0,2.0534685063466895e-12,0.0,0.0,0.0
run_00000876,0.7071067811865476,25.369272752682527,8.54400374531753,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,876,5.0000000000010845,4.9999999999989155,0.0,0.0,29970.125620236497,29970.125620236497,5.000000000001006,4.999999999998994,7.904787935331115e-14,7.904787935331115e-14,0.0,0.0,1.1823431123048067e-09,1.1823431123048067e-09,8.881784197001252e-16,8.881784197001252e-16,2.0108359422010835e-12,0.0,2.0108359422010835e-12,0.0,0.0,0.0
run_00000877,0.7071067811865476,25.369272752682527,8.660254037844387,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,877,5.000000000001083,4.999999999998917,0.0,0.0,29964.725111024185,29964.725111024185,5.000000000000985,4.999999999999015,9.769962616701378e-14,9.769962616701378e-14,0.0,0.0,6.475602276623249e-10,6.475602276623249e-10,0.0,0.0,1.9699797348948778e-12,0.0,1.9699797348948778e-12,0.0,0.0,0.0
run_00000878,0.7071067811865476,25.369272752682527,8.774964387392123,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,878,5.000000000001083,4.999999999998917,0.0,0.0,29959.60424879742,29959.60424879742,5.000000000000966,4.999999999999034,1.1546319456101628e-13,1.1546319456101628e-13,0.0,0.0,1.0440999176353216e-09,1.0440999176353216e-09,8.881784197001252e-16,8.881784197001252e-16,1.9344525981068728e-12,0.0,1.9344525981068728e-12,0.0,0.0,0.0
run_00000879,0.7071067811865476,25.369272752682527,8.888194417315589,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,879,5.0000000000010765,4.9999999999989235,0.0,0.0,29954.741860670743,29954.741860670743,5.000000000000952,4.999999999999048,1.2523315717771766e-13,1.2523315717771766e-13,0.0,0.0,1.6261765267699957e-09,1.6261765267699957e-09,8.881784197001252e-16,8.881784197001252e-16,1.9024781749976682e-12,0.0,1.9024781749976682e-12,0.0,0.0,0.0
run_00000880,0.7071067811865476,25.965361541869584,1.0,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,880,7.617554488439152,2.382445511560578,0.0,0.0,77394.78284579534,77394.78284579531,7.617554488439341,2.3824455115605914,1.8918200339612667e-13,1.3322676295501878e-14,0.0,0.0,1.3387762010097504e-09,1.1641532182693481e-09,8.881784197001252e-16,0.0,5.235108976878749,0.0,5.235108976878749,1.7763568394002505e-15,1.7763568394002505e-15,0.0
run_00000881,0.7071067811865476,25.965361541869584,1.7320508075688772,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,881,8.266181636639423,1.7338183633605952,0.0,0.0,59176.46254250493,59176.462542504334,8.266181636639038,1.7338183633606372,3.8546943414985435e-13,4.218847493575595e-14,0.0,0.0,1.8699211068451405e-09,1.3897079043090343e-09,0.0,2.220446049250313e-16,6.532363273278402,0.0,6.532363273278402,8.881784197001252e-16,8.881784197001252e-16,0.0
run_00000882,0.7071067811865476,25.965361541869584,2.23606797749979,1.4142135623730951,0.5,0.5,0.1,0,5.0,5.0,3.0,3.0,5.3,4.7,2.5,2.51,30000.0,30000.0,60000.0,60000.0,0.5,0.5,0.045,0.045,1,1,-2,-2,882,8.635631191169118,1.364368808830803,0.0,0.0,52947.037761260595,52947.037761259875,8.63563119116879,1.3643688088308077,3.268496584496461e-13,4.884981308350689e-15,0.0,0.0,1.8844730220735073e-09,1.127773430198431e-09,1.7763568394002505e-15,2.220446049250313e-16,7.27126238233798,0.0,7.27126238233798,3.552713678800501e-15,3.552713678800501e-15,0.0
